nameOrig,nameDest,amount_clipped,type,isFraud,customer_age,account_type,region,tenure_years,credit_score,avg_monthly_trans,device_type,kyc_verified
C7766331776,C5412952461,0.7952713672781824,TRANSFER,0,0.17647058823529416,Business,North,0.38,0.8014571948998178,0.5812757201646092,Branch,True
C5390064220,C7028527305,0.0902610029481232,PAYMENT,0,0.6666666666666666,Checking,East,0.7400000000000001,0.3570127504553734,0.5298353909465021,Web,False
C3991991343,C4112936358,0.5881588626853516,DEBIT,0,0.3921568627450981,Business,North,0.63,0.4408014571948997,0.844650205761317,Mobile,True
C3129031412,C7465444791,0.4803478822730342,CASH_IN,0,0.2941176470588236,Savings,North,0.375,0.34426229508196715,0.23405349794238686,Web,True
C2885901094,C4202449289,0.6425757628953502,PAYMENT,0,0.09803921568627455,Savings,South,0.13999999999999999,0.500910746812386,0.4423868312757202,Web,True
C7495213584,C7414447764,0.06197136211046796,PAYMENT,0,0.03921568627450983,Savings,North,0.71,0.7431693989071039,0.154320987654321,Branch,False
C4284795161,C8429964950,0.5798958606256693,CASH_OUT,0,0.7843137254901961,Checking,East,0.8550000000000001,0.6174863387978141,0.5961934156378602,Web,True
C3915843522,C4817137220,0.5612962628965551,CASH_IN,0,0.823529411764706,Savings,South,0.685,0.27686703096539156,0.25,Branch,True
C5086412390,C7227978183,0.5604673081046447,TRANSFER,0,0.3921568627450981,Savings,East,0.020000000000000004,0.7231329690346083,0.3333333333333333,Branch,True
C4334996160,C1879263352,0.6035272058974792,DEBIT,0,0.23529411764705888,Checking,North,0.215,0.8069216757741348,0.47119341563786016,Branch,True
C3625670717,C3789765780,0.6769033801212431,TRANSFER,0,0.33333333333333337,Savings,East,0.06999999999999999,0.7759562841530053,0.025205761316872428,Mobile,True
C4682113706,C6594723985,0.806121585106406,CASH_IN,1,0.4509803921568628,Savings,East,0.5700000000000001,0.8852459016393442,0.09053497942386833,Web,True
C3891571450,C2975606215,0.26805028757835386,PAYMENT,0,0.5098039215686275,Business,North,0.755,0.36976320582877953,0.6867283950617286,Web,True
C2752857986,C9098416133,0.8262908073262673,PAYMENT,0,0.05882352941176472,Checking,North,0.11000000000000001,0.20218579234972678,0.4284979423868313,Web,True
C1953055210,C5337961677,0.49772445997133746,CASH_IN,0,0.4117647058823529,Savings,South,0.8400000000000001,0.5901639344262294,0.8657407407407409,Branch,True
C4140980533,C2424459585,0.0742422861801883,PAYMENT,0,0.4509803921568628,Savings,South,0.555,0.46812386156648456,0.6954732510288067,Mobile,True
C2997397084,C8400473998,0.05563454369875185,PAYMENT,0,0.7647058823529412,Savings,West,0.6900000000000001,0.959927140255009,0.00668724279835391,Branch,True
C4754534485,C3143655391,0.3328173580449881,PAYMENT,0,0.8627450980392156,Savings,South,0.97,0.6357012750455372,0.617283950617284,Web,True
C3283107526,C1067413407,0.785920588297238,DEBIT,0,0.17647058823529416,Business,North,0.085,0.7905282331511839,0.09259259259259262,Branch,True
C7487813532,C6841583429,0.7082857141339087,DEBIT,0,0.019607843137254943,Business,East,0.9,0.7741347905282331,0.7818930041152266,Branch,True
C7032576424,C9975717719,0.7896587279556632,CASH_OUT,0,0.7647058823529412,Business,East,0.125,0.5081967213114754,0.9927983539094652,Web,True
C3080243470,C6398043930,0.516840897539173,TRANSFER,0,0.09803921568627455,Business,South,0.395,0.6739526411657558,0.5313786008230453,Branch,False
C9647348362,C5692323159,0.4393528300226401,CASH_IN,0,0.9215686274509803,Checking,South,0.8500000000000001,0.4517304189435336,0.683127572016461,Branch,True
C2759816621,C1433540983,0.145018373915692,CASH_IN,0,0.33333333333333337,Savings,North,0.9050000000000001,0.3278688524590163,0.2366255144032922,Mobile,True
C8077136440,C9589287079,0.32673895955263266,CASH_IN,0,0.3137254901960784,Business,East,0.505,0.14025500910746802,0.4372427983539095,Branch,True
C7353373701,C9599315406,0.433139691183225,CASH_OUT,0,0.7254901960784313,Savings,West,0.5950000000000001,0.6102003642987249,0.8569958847736627,Mobile,True
C4191510887,C5901604375,0.08584704995194577,DEBIT,0,0.8627450980392156,Checking,West,0.71,0.08925318761384327,0.16615226337448563,Web,True
C5216400944,C4954067729,0.21857463766302587,CASH_OUT,0,0.43137254901960786,Savings,South,0.835,0.15300546448087426,0.26491769547325106,Mobile,True
C2934790737,C5101965162,0.5982363345679381,CASH_IN,0,0.8823529411764707,Savings,West,0.12,0.005464480874316835,0.44547325102880664,Branch,True
C7499866956,C7535702410,0.7364195991524628,TRANSFER,0,0.5686274509803921,Business,North,0.81,0.575591985428051,0.7129629629629631,Web,True
C5248657909,C6423125225,1.0,PAYMENT,1,0.3921568627450981,Business,West,0.48,0.20036429872495443,0.3755144032921811,Branch,True
C9773920489,C4979998249,0.9349408983327735,DEBIT,0,0.17647058823529416,Checking,South,0.45,0.6065573770491802,0.9290123456790126,Branch,True
C2917217090,C6650259149,0.6428166866800927,DEBIT,0,0.823529411764706,Savings,North,0.42500000000000004,0.2404371584699453,0.09310699588477367,Mobile,True
C9890597378,C8683460827,0.4202990366609375,CASH_OUT,0,0.23529411764705888,Business,East,0.51,0.2149362477231329,0.3703703703703704,Branch,False
C8427006669,C9112130165,0.6363941975402462,DEBIT,0,0.21568627450980393,Business,North,0.945,0.6357012750455372,0.7093621399176956,Mobile,True
C6903348355,C3974325044,0.7866793574456797,CASH_IN,0,0.1568627450980392,Business,South,0.55,0.9854280510018215,0.22530864197530867,Web,True
C6797969374,C1450266080,0.11574412301952317,CASH_IN,0,0.05882352941176472,Checking,South,0.9550000000000001,0.09836065573770492,0.6568930041152264,Web,True
C8912727807,C2150805345,0.4088943723598134,CASH_OUT,0,0.7450980392156864,Savings,West,0.18000000000000002,0.6557377049180327,0.1630658436213992,Branch,False
C2603058568,C7529186119,0.8411237084875794,CASH_IN,0,0.4509803921568628,Business,West,0.7250000000000001,0.8233151183970856,0.05452674897119343,Mobile,True
C1445296119,C9655693081,0.38268104004934833,TRANSFER,0,0.6470588235294118,Savings,East,0.81,0.599271402550091,0.11985596707818932,Branch,True
C9798917679,C4352534308,0.5717403491861413,CASH_OUT,0,0.7450980392156864,Checking,East,0.68,0.39708561020036426,0.9310699588477369,Branch,True
C3495440803,C6848058886,0.5877236714748485,TRANSFER,0,0.7843137254901961,Savings,South,0.605,0.3770491803278688,0.5519547325102881,Branch,True
C7648748345,C6923977062,0.1822429086033674,PAYMENT,0,0.07843137254901966,Business,South,0.5650000000000001,0.15300546448087426,0.7973251028806586,Branch,True
C3237992303,C6052770356,0.3609663259382131,TRANSFER,0,0.27450980392156865,Savings,South,0.86,0.4444444444444444,0.33230452674897126,Mobile,True
C2504110397,C9400540133,0.33309176581149985,PAYMENT,0,0.9607843137254902,Savings,East,0.82,0.6083788706739527,0.5931069958847738,Branch,True
C8552708083,C6819385195,0.023104805133625242,PAYMENT,0,0.05882352941176472,Checking,South,0.12,0.384335154826958,0.4948559670781894,Web,True
C1062827874,C9470016249,0.02108892865761628,TRANSFER,0,0.9803921568627451,Checking,East,0.8500000000000001,0.331511839708561,0.94701646090535,Mobile,True
C1890098898,C1925620678,0.832974531855413,CASH_OUT,0,1.0,Savings,South,0.41500000000000004,0.2404371584699453,0.748456790123457,Branch,True
C2660521018,C6244462369,0.27131804265204396,CASH_IN,0,0.7450980392156864,Savings,North,0.255,0.6357012750455372,0.7314814814814816,Mobile,True
C2490193278,C8426904466,0.5176550711139059,CASH_IN,0,0.13725490196078433,Savings,North,0.87,0.5118397085610199,0.04475308641975309,Branch,True
C1681520569,C7443698696,0.2971119704941614,PAYMENT,0,0.9411764705882354,Checking,South,0.43,0.5318761384335154,0.5498971193415639,Web,True
C2109093775,C6021688872,0.9425478958967713,PAYMENT,0,0.8627450980392156,Checking,North,0.81,0.4881602914389799,0.46707818930041156,Web,True
C3326353652,C5340286232,0.25746924878675637,CASH_OUT,1,0.4509803921568628,Savings,East,0.265,0.3570127504553734,0.9290123456790126,Web,True
C8551700541,C9749800594,0.42875339012394414,DEBIT,0,0.5294117647058824,Checking,West,0.005000000000000001,0.9763205828779599,0.2566872427983539,Mobile,True
C6613112139,C3890991226,0.8742303167326174,TRANSFER,0,0.823529411764706,Business,North,0.49500000000000005,0.03460837887067392,0.2690329218106996,Web,True
C7077255100,C4791696623,0.843266582768317,PAYMENT,0,0.5098039215686275,Checking,West,0.1,0.7358834244080145,0.411008230452675,Branch,True
C4061356810,C7326446418,0.18387688669271024,CASH_IN,0,0.0,Checking,North,0.755,0.2076502732240436,0.24279835390946505,Branch,True
C6953735183,C7526997525,0.8037631262703728,CASH_OUT,0,0.6470588235294118,Checking,East,0.275,0.04553734061930781,0.12808641975308643,Branch,True
C9025746141,C2984443857,0.45743830283047365,TRANSFER,0,0.3137254901960784,Business,North,0.44500000000000006,0.7176684881602914,0.8585390946502058,Mobile,True
C3511130329,C5513381067,0.4823547090242406,CASH_OUT,0,0.7058823529411765,Business,North,0.085,0.6921675774134789,0.5586419753086421,Mobile,True
C5868992177,C9003915525,0.13096998334226004,TRANSFER,0,0.7254901960784313,Business,South,0.28500000000000003,0.9508196721311476,0.8626543209876545,Web,True
C7231036694,C5041048442,0.07780476062494694,TRANSFER,0,0.4901960784313726,Savings,West,0.78,0.9799635701275046,0.8323045267489714,Mobile,True
C9411684157,C8176310017,0.7286539297469274,PAYMENT,0,0.4509803921568628,Savings,West,0.15000000000000002,0.14936247723132967,0.2813786008230453,Branch,True
C7585264632,C3853678446,0.49592014595071177,CASH_OUT,0,0.7450980392156864,Business,East,0.645,0.9999999999999999,0.5478395061728396,Branch,True
C8508602818,C7239532380,0.43598633239610474,CASH_OUT,0,0.3921568627450981,Savings,East,0.915,0.808743169398907,0.08179012345679014,Branch,True
C6261514812,C4588617929,0.7302313973325035,CASH_IN,0,0.5686274509803921,Savings,West,0.68,0.15664845173041886,0.9166666666666669,Mobile,True
C3270854109,C9425062635,0.7664313020675388,CASH_IN,0,0.9019607843137255,Savings,South,0.81,0.7030965391621128,0.40380658436213995,Branch,True
C4547289567,C3671197941,0.1565361597768475,PAYMENT,0,0.9803921568627451,Business,South,0.11000000000000001,0.7231329690346083,0.39351851851851855,Web,True
C6490933357,C9858130688,0.6103012265696546,PAYMENT,0,0.9215686274509803,Checking,West,0.25,0.5191256830601093,0.3019547325102881,Mobile,True
C3811954074,C2908859389,0.13285423659864132,DEBIT,0,0.23529411764705888,Business,North,0.895,0.6703096539162113,0.46039094650205764,Branch,False
C5566152777,C1440218384,0.7522167987677318,CASH_IN,0,0.7058823529411765,Business,West,0.7150000000000001,0.7668488160291439,0.25102880658436216,Branch,True
C8673853911,C7594771719,0.6572847833793657,TRANSFER,0,0.03921568627450983,Savings,North,0.6400000000000001,0.8051001821493625,0.37448559670781895,Mobile,True
C4211942227,C1365689129,0.9585697297921382,CASH_OUT,0,0.607843137254902,Savings,West,0.665,0.9453551912568307,0.800925925925926,Mobile,True
C2992822436,C6596106888,0.06609803662041447,PAYMENT,0,0.6666666666666666,Checking,North,0.41500000000000004,0.5227686703096538,0.8353909465020577,Web,False
C7078413692,C5263294261,0.05413017777908056,CASH_OUT,0,0.3529411764705882,Checking,South,0.045000000000000005,0.17122040072859734,0.3034979423868313,Mobile,True
C4815924319,C2261837634,0.280483805037026,CASH_OUT,0,0.2549019607843137,Checking,West,0.785,0.07285974499089243,0.46913580246913583,Branch,True
C3706000699,C5371047701,0.2598912568014026,DEBIT,0,0.9215686274509803,Checking,East,0.68,0.6010928961748633,0.8750000000000002,Web,True
C8661244079,C1702727469,0.24508449928951997,CASH_IN,0,0.4117647058823529,Business,North,0.47500000000000003,0.28051001821493615,0.05144032921810701,Branch,True
C7137443544,C7724215943,0.9079365195220708,PAYMENT,0,0.3137254901960784,Checking,South,0.9,0.9162112932604735,0.8904320987654323,Branch,True
C2874407878,C7459257252,0.24766578246069043,CASH_OUT,1,0.05882352941176472,Business,East,0.335,0.49908925318761377,0.21810699588477372,Branch,True
C5700100497,C9647975259,0.27019084915164193,PAYMENT,0,0.8627450980392156,Savings,South,0.29500000000000004,0.3242258652094717,0.6790123456790126,Mobile,True
C8507623175,C4816688800,0.7602835223516974,TRANSFER,0,0.7647058823529412,Checking,North,0.875,0.2477231329690346,0.5828189300411524,Mobile,True
C8330812796,C2469679392,0.4489454377608074,DEBIT,0,0.3529411764705882,Savings,West,0.795,0.32604735883424407,0.5529835390946504,Branch,True
C5319528386,C3413548748,0.7776897630368533,TRANSFER,0,0.7058823529411765,Savings,South,0.515,0.32969034608378867,0.8605967078189302,Mobile,True
C3000706394,C2351042745,0.06248669366172225,PAYMENT,0,0.019607843137254943,Business,West,0.13,0.4699453551912568,0.10030864197530867,Branch,True
C2366248204,C1362370244,0.48698193386826394,PAYMENT,0,0.27450980392156865,Checking,West,0.215,0.4408014571948997,0.3467078189300412,Mobile,False
C5128148258,C8237046021,0.030561878923394813,CASH_IN,0,0.019607843137254943,Business,South,0.655,0.1730418943533697,0.5385802469135804,Mobile,True
C9648769437,C2546155660,0.05975900605374663,CASH_OUT,0,0.1960784313725491,Savings,South,0.385,0.3570127504553734,0.8122427983539096,Mobile,False
C9934486523,C1329524499,0.9081203294880597,CASH_OUT,0,0.8627450980392156,Checking,South,0.835,0.9562841530054643,0.21553497942386837,Web,True
C9657549909,C2830934766,0.13676663373576384,TRANSFER,0,0.43137254901960786,Savings,West,0.9500000000000001,0.7030965391621128,0.8040123456790125,Mobile,False
C5368625054,C7194783623,0.5320747015092364,DEBIT,0,0.17647058823529416,Savings,East,0.8050000000000002,0.7413479052823314,0.39917695473251036,Web,True
C9231748503,C8166886856,0.4100915503986882,CASH_OUT,0,0.03921568627450983,Checking,North,0.38,0.4881602914389799,0.18775720164609055,Web,True
C8327894960,C2354703080,0.34599345569995543,CASH_IN,0,0.07843137254901966,Checking,East,0.79,0.30965391621129323,0.7597736625514405,Web,True
C9612896185,C2019994800,0.9014804458479572,TRANSFER,0,0.03921568627450983,Checking,West,0.35000000000000003,0.3078324225865209,0.08950617283950618,Branch,True
C2728015484,C5204427480,0.018707744957079164,TRANSFER,0,0.7254901960784313,Business,South,0.165,0.28779599271402545,0.5149176954732512,Mobile,True
C6972554066,C6442834595,0.6641563399744127,CASH_IN,0,0.23529411764705888,Business,South,0.034999999999999996,0.9253187613843351,0.06275720164609055,Branch,True
C1297762883,C5700401357,0.9653862841708853,DEBIT,0,0.8039215686274509,Savings,North,0.385,0.8123861566484517,0.35596707818930046,Web,False
C3741573148,C8150338827,0.5599727909204363,CASH_IN,1,0.3529411764705882,Checking,North,0.9050000000000001,0.14754098360655732,0.601337448559671,Mobile,False
C5889543228,C3886302899,0.9386701893713918,DEBIT,0,0.7647058823529412,Savings,East,0.24,0.10200364298724951,0.5560699588477368,Branch,False
C6890487265,C7073648604,0.049307378326825094,CASH_IN,0,0.9607843137254902,Savings,East,0.205,0.9435336976320582,0.40432098765432106,Web,False
C3719026366,C2152126521,0.41783097560229626,CASH_IN,0,0.6666666666666666,Savings,North,0.97,0.20218579234972678,0.4290123456790124,Branch,True
C2980696745,C5292116671,0.25833500579286356,PAYMENT,0,0.4509803921568628,Savings,West,0.025,0.08561020036429867,0.22582304526748978,Branch,False
C3164679693,C7213888573,0.7315512494187013,TRANSFER,0,0.4509803921568628,Savings,East,0.785,0.6830601092896175,0.45576131687242805,Mobile,True
C6851597978,C4949801825,0.9833860862505884,CASH_IN,0,0.3137254901960784,Checking,South,0.32000000000000006,0.05828779599271394,0.954732510288066,Mobile,True
C5767685495,C2336571212,0.2546875644874591,CASH_IN,0,0.7647058823529412,Business,South,0.034999999999999996,0.9162112932604735,0.851337448559671,Branch,True
C3712888235,C3326141057,0.6544891222828735,CASH_OUT,0,0.17647058823529416,Checking,West,0.9199999999999999,0.0036429872495445936,0.1440329218106996,Mobile,False
C1233606486,C3703354270,0.19593815880450566,TRANSFER,0,0.019607843137254943,Checking,North,0.13999999999999999,0.883424408014572,0.028292181069958854,Mobile,True
C3767061562,C2103438449,0.5651628080946782,CASH_OUT,0,0.8431372549019608,Checking,East,0.55,0.9380692167577412,0.9346707818930043,Branch,True
C1299791541,C9848098848,0.463215043829412,TRANSFER,0,0.43137254901960786,Business,South,0.275,0.07468123861566478,0.5267489711934158,Mobile,True
C7677332885,C1827601942,0.9740438542319574,CASH_OUT,0,0.09803921568627455,Business,North,0.065,0.014571948998178486,0.5380658436213993,Mobile,True
C7784872177,C4084223478,0.6085941468144069,CASH_IN,0,0.019607843137254943,Business,East,0.05,0.2568306010928961,0.7813786008230453,Web,False
C5074826157,C3497325676,0.3481682051224974,CASH_IN,0,0.3921568627450981,Checking,West,0.11499999999999999,0.7923497267759562,0.3143004115226338,Mobile,True
C5555263409,C1745913996,0.1114806971125609,PAYMENT,0,0.6666666666666666,Business,South,0.06999999999999999,0.04735883424408005,0.48199588477366256,Web,True
C8240028691,C3772813170,0.14883323512994298,CASH_OUT,0,0.9411764705882354,Savings,West,0.76,0.07650273224043713,0.9701646090534982,Branch,True
C9204302501,C7478337503,0.22330512992229568,DEBIT,0,0.5490196078431373,Business,West,0.485,0.2367941712204007,0.6728395061728396,Web,True
C9081477644,C2142924966,0.2490940301395228,PAYMENT,0,0.11764705882352944,Checking,West,0.34500000000000003,0.3916211293260473,0.15277777777777782,Branch,True
C3510407489,C4578530934,0.8519961484178179,CASH_OUT,0,0.5490196078431373,Checking,East,0.42000000000000004,0.9453551912568307,0.132201646090535,Mobile,True
C4581109168,C7128018005,0.5610331170097975,CASH_OUT,0,0.7058823529411765,Savings,West,0.9300000000000002,0.6265938069216758,0.20318930041152267,Mobile,False
C8054817089,C8081263495,0.5229960175873541,PAYMENT,0,0.43137254901960786,Business,East,0.91,0.9234972677595629,0.7674897119341565,Web,True
C8475668554,C4123594291,0.11215741542279334,CASH_IN,0,0.6274509803921569,Business,East,0.7150000000000001,0.7504553734061931,0.2947530864197531,Branch,True
C8312784019,C5898441552,0.8615714611263625,CASH_OUT,0,0.13725490196078433,Savings,West,0.885,0.44626593806921666,0.02006172839506173,Mobile,False
C9227749584,C7197427403,0.7235011169968737,CASH_IN,0,0.21568627450980393,Checking,West,0.32000000000000006,0.8160291438979964,0.9454732510288067,Web,True
C7858102506,C8941582490,0.06480141216120978,PAYMENT,0,0.8823529411764707,Checking,North,0.38,0.03642987249544627,0.16872427983539098,Web,True
C5192691130,C7186360188,0.7084406655330272,CASH_IN,0,0.9215686274509803,Business,South,0.6150000000000001,0.7413479052823314,0.00823045267489712,Web,True
C4436289238,C3356991551,0.5432526199278087,TRANSFER,0,0.17647058823529416,Business,North,0.625,0.8306010928961748,0.2361111111111112,Mobile,True
C8263699408,C3504256625,0.07893466904278976,DEBIT,0,0.27450980392156865,Business,South,0.48,0.8069216757741348,0.23405349794238686,Branch,True
C5844452205,C3836120783,0.4575526310204788,CASH_OUT,0,0.4509803921568628,Business,South,0.4,0.4808743169398907,0.4218106995884774,Mobile,False
C3874658576,C7071936549,0.4840914517663409,DEBIT,0,0.4901960784313726,Business,North,0.985,0.33333333333333326,0.9218106995884775,Mobile,True
C6609448348,C2285262172,0.16343979261869443,CASH_IN,0,0.9019607843137255,Checking,North,0.82,0.41165755919854274,0.8801440329218109,Branch,True
C7082610246,C4213089379,0.9475940224466534,CASH_OUT,0,0.8039215686274509,Checking,South,0.435,0.9963570127504554,0.45679012345679015,Web,True
C7334866170,C6189513118,0.8513520091168744,CASH_IN,0,0.7450980392156864,Checking,South,0.7250000000000001,0.44626593806921666,0.4104938271604938,Mobile,True
C9342473431,C1539514958,0.6694173472121053,TRANSFER,0,0.03921568627450983,Checking,South,0.27,0.13114754098360648,0.5550411522633746,Web,True
C5616321951,C2335764902,0.461569200545328,PAYMENT,0,0.019607843137254943,Savings,East,0.1,0.2714025500910746,0.24279835390946505,Web,True
C3275822675,C9099973807,0.41076515158148874,CASH_OUT,0,0.09803921568627455,Checking,South,0.35000000000000003,0.9326047358834243,0.05092592592592593,Branch,True
C6008025592,C4157879910,0.6512706379331081,TRANSFER,0,0.3921568627450981,Savings,West,0.405,0.1238615664845173,0.9403292181069961,Branch,False
C8003291839,C8719502798,0.5451564809212621,TRANSFER,0,0.1568627450980392,Checking,West,0.015,0.4171220400728597,0.18569958847736628,Branch,False
C5383103543,C9106500331,0.05937690656208492,CASH_OUT,0,0.17647058823529416,Business,West,0.8150000000000001,0.12932604735883424,0.1975308641975309,Web,True
C2519115683,C7815031287,0.5120486660462504,CASH_IN,0,0.6862745098039217,Business,North,0.36000000000000004,0.7213114754098361,0.47222222222222227,Web,True
C2299137548,C5736941304,0.8075439001878677,TRANSFER,0,0.03921568627450983,Business,North,0.58,0.1511839708561019,0.491769547325103,Mobile,True
C1730640153,C8430852548,0.45849702007987003,DEBIT,0,0.7843137254901961,Savings,North,0.07500000000000001,0.5428051001821493,0.01697530864197531,Web,True
C9152870403,C6958176399,0.049004413650936475,TRANSFER,0,0.4509803921568628,Checking,South,0.17500000000000002,0.5318761384335154,0.14711934156378603,Branch,True
C8856844830,C6071817459,0.7873093188444327,CASH_IN,0,0.4117647058823529,Checking,West,0.8900000000000001,0.40437158469945345,0.3775720164609054,Branch,True
C3055125183,C8450745246,0.1992220022778447,CASH_IN,0,0.9411764705882354,Savings,South,0.61,0.3916211293260473,0.6841563786008232,Branch,True
C8647429897,C2626393366,0.2567897150065854,DEBIT,0,0.2549019607843137,Savings,East,0.9500000000000001,0.41894353369763204,0.22736625514403294,Branch,True
C6633664919,C5099214649,0.16236579138963161,TRANSFER,0,0.8039215686274509,Savings,East,1.0,0.7358834244080145,0.42283950617283955,Web,True
C9603424683,C8360079637,0.32877223161076197,CASH_IN,0,0.8627450980392156,Savings,North,0.37000000000000005,0.30601092896174853,0.55761316872428,Branch,True
C9054805846,C9587649185,0.7576224004972691,CASH_OUT,0,0.8431372549019608,Savings,East,0.30000000000000004,0.5974499089253188,0.8899176954732513,Mobile,True
C2897286720,C7888785835,0.5189691917077287,PAYMENT,0,0.5098039215686275,Business,West,0.86,0.7741347905282331,0.3256172839506173,Web,True
C4071702454,C5507969777,0.20275863473066727,PAYMENT,0,0.6274509803921569,Checking,East,1.0,0.35519125683060104,0.132201646090535,Branch,True
C6505800372,C9996586361,0.8793577902532241,PAYMENT,0,0.4117647058823529,Savings,North,0.63,0.9562841530054643,0.48919753086419765,Mobile,True
C1819161877,C1141118453,0.8811190678047891,TRANSFER,0,0.5490196078431373,Business,South,0.795,0.13843351548269578,0.7474279835390948,Branch,True
C2490621528,C7438885398,0.8720668291898296,DEBIT,0,0.3529411764705882,Savings,East,0.78,0.5027322404371585,0.10853909465020578,Web,False
C9783042510,C7874553143,0.23685749502405204,CASH_IN,0,0.3529411764705882,Business,West,0.355,0.8469945355191256,0.42438271604938277,Web,True
C4286338591,C9858283125,0.4504530213604085,CASH_OUT,0,0.09803921568627455,Savings,West,0.5750000000000001,0.814207650273224,0.016460905349794244,Mobile,True
C5039069735,C4097635516,0.987098685574571,CASH_OUT,0,0.8627450980392156,Checking,West,0.835,0.581056466302368,0.031893004115226345,Web,True
C7317327180,C8237885139,0.7729662088999321,TRANSFER,0,0.3529411764705882,Savings,South,0.6900000000000001,0.2896174863387978,0.4830246913580248,Mobile,True
C5824247183,C9512183408,0.024080767677327503,PAYMENT,0,0.23529411764705888,Savings,West,0.020000000000000004,0.8943533697632057,0.29732510288065844,Branch,True
C3206972127,C5072481594,0.06232430137776602,TRANSFER,0,0.4901960784313726,Checking,North,0.335,0.5683060109289616,0.8461934156378603,Web,True
C9174602727,C7385547106,0.4632139377519361,DEBIT,0,0.4117647058823529,Checking,North,0.145,0.29143897996357004,0.6023662551440331,Branch,True
C4822021484,C8954147372,0.9109182027395036,DEBIT,0,0.3921568627450981,Savings,West,0.23500000000000001,0.5591985428051002,0.4537037037037038,Branch,True
C4512666096,C7223765770,0.5383899011339244,CASH_IN,0,0.6862745098039217,Checking,East,0.9050000000000001,0.2641165755919854,0.40740740740740744,Web,False
C3191070597,C8715701573,0.4972788113010625,CASH_IN,0,0.019607843137254943,Checking,West,0.034999999999999996,0.7194899817850636,0.49742798353909473,Branch,True
C3202876091,C8086490286,0.10281186517173464,DEBIT,0,0.9019607843137255,Business,North,0.22000000000000003,0.16029143897996356,0.03909465020576133,Mobile,True
C9029896973,C8532377059,0.657108715955708,DEBIT,0,0.8431372549019608,Checking,North,0.31000000000000005,0.5591985428051002,0.8940329218106997,Mobile,True
C4185158988,C3671509136,0.8233286312934088,DEBIT,0,0.5686274509803921,Checking,North,0.6150000000000001,0.9927140255009107,1.0,Mobile,True
C5860415166,C8514536139,0.3792495855092305,TRANSFER,0,0.5098039215686275,Savings,East,0.535,0.6739526411657558,0.18055555555555558,Web,False
C8965890679,C4124859431,0.7765850932959597,DEBIT,0,0.11764705882352944,Savings,East,0.22000000000000003,0.8196721311475409,0.11934156378600824,Branch,True
C8963989442,C6840251060,0.966474362749641,CASH_OUT,0,0.37254901960784315,Business,East,0.165,0.30236794171220394,0.1424897119341564,Branch,True
C2746148085,C5777661199,0.20163777603762698,PAYMENT,1,0.9607843137254902,Savings,North,0.23500000000000001,0.7122040072859744,0.6615226337448561,Branch,True
C9174142159,C7409816755,0.5229343789061993,DEBIT,0,0.5882352941176471,Checking,South,0.505,0.8925318761384334,0.6620370370370372,Branch,True
C7888487519,C2189511024,0.2854614553359023,PAYMENT,0,0.43137254901960786,Checking,West,0.27,0.2714025500910746,0.8487654320987656,Mobile,True
C3476538277,C8327150918,0.7939211483376473,TRANSFER,0,0.23529411764705888,Checking,West,0.9500000000000001,0.8506375227686703,0.7525720164609054,Web,True
C4374311429,C6318069046,0.5774924548231171,PAYMENT,0,0.3137254901960784,Savings,North,0.4650000000000001,0.07650273224043713,0.44958847736625523,Mobile,True
C6380728351,C2669345328,0.6347906868577384,TRANSFER,0,0.05882352941176472,Checking,East,0.06,0.051001821493624755,0.6131687242798355,Mobile,True
C4133023034,C4828164211,0.7990084008591318,CASH_OUT,0,0.2549019607843137,Checking,South,0.73,0.05464480874316935,0.6887860082304528,Web,True
C9540635443,C1623736710,0.3948843928405432,TRANSFER,0,0.37254901960784315,Business,South,0.33,0.23132969034608375,0.5128600823045268,Web,True
C1108393598,C5135873116,0.9168199304932145,TRANSFER,0,0.23529411764705888,Business,East,0.655,0.5336976320582877,0.4758230452674898,Mobile,True
C2085106462,C7904957254,0.5326862618008908,CASH_IN,0,0.03921568627450983,Business,West,0.27999999999999997,0.8014571948998178,0.645576131687243,Branch,True
C7528668372,C5223615942,0.15557759281526565,DEBIT,0,0.4901960784313726,Savings,West,0.5700000000000001,0.7049180327868853,0.55761316872428,Web,True
C7536738387,C8907495703,0.6964399260249108,DEBIT,0,0.4901960784313726,Checking,South,0.77,0.9526411657559198,0.6445473251028808,Web,True
C8523391875,C9744406344,0.7943302964512188,CASH_OUT,0,0.33333333333333337,Checking,South,0.9300000000000002,0.9945355191256829,0.6131687242798355,Mobile,True
C3677816876,C2199778444,0.31524590960593735,CASH_OUT,0,0.607843137254902,Checking,East,0.26,0.19854280510018207,0.719650205761317,Branch,True
C5524810160,C9259946724,0.8585949060863179,DEBIT,0,0.2549019607843137,Business,West,0.335,0.5956284153005463,0.6430041152263376,Web,True
C1996671824,C9980246346,0.9078245040395152,CASH_IN,0,0.9019607843137255,Checking,South,0.4650000000000001,0.7358834244080145,0.5195473251028807,Mobile,True
C6434723235,C4209354782,0.2751725215504304,DEBIT,0,0.03921568627450983,Checking,West,0.925,0.4444444444444444,0.68261316872428,Web,True
C3380861312,C6194409318,0.9856224743542854,CASH_IN,1,0.0,Checking,South,0.9,0.29508196721311475,0.44907407407407407,Branch,True
C2262501783,C9417207292,0.13824083390609343,CASH_OUT,0,0.4901960784313726,Checking,East,0.09000000000000001,0.7249544626593806,0.24074074074074078,Mobile,True
